system_id,word,ner
306,布蘭特,GPE
306,中鋼,ORG
306,台化,ORG
306,華南,LOC
306,華邦,ORG
306,裕民,ORG
306,中信金,ORG
306,陽明,ORG
306,誠美材,PERSON
306,永光,ORG
306,萬海,ORG
306,慧洋,ORG
306,永豐金,PERSON
306,富邦,ORG
306,台灣,GPE
306,國泰費城半導體,ORG
306,日月光投控,ORG
306,新纖,ORG
306,中工,ORG
306,欣興,ORG
306,景碩,ORG
306,鈺德,PERSON
306,元大,ORG
306,台灣,GPE
306,台玻,ORG
306,英濟,PERSON
306,榮運,ORG
306,智易,ORG
306,中纖,ORG
306,東聯,ORG
306,聯邦銀,ORG
306,華航,ORG
306,台積電,ORG
306,華新,ORG
306,欣興,ORG
306,華通,ORG
306,台塑,ORG
306,金控,ORG
306,金玉山,PERSON
306,金兆豐,PERSON
306,華南,LOC
306,金永豐金,PERSON
306,富邦金,ORG
307,鴻華,PERSON
307,邵子揚,PERSON
307,江文賢,PERSON
307,台北,GPE
307,台北市,GPE
307,週日,DATE
307,鴻華先進科,ORG
307,公里,QUANTITY
307,上個月,DATE
307,台北市長,ORG
307,柯文哲,PERSON
307,鴻海集團,ORG
307,劉揚偉,PERSON
307,鴻華先進科技,ORG
307,這個月日,DATE
307,早上,TIME
307,重慶南路,LOC
307,鴻華先進科技,ORG
307,當天,DATE
307,當日下午,TIME
307,前天,DATE
307,台北市公運處,ORG
307,台北,GPE
308,張錫台,PERSON
308,萬七,CARDINAL
308,泰投信,ORG
308,張錫日,PERSON
308,第二,ORDINAL
308,三,CARDINAL
308,台灣,GPE
308,第二,ORDINAL
308,張錫,PERSON
308,俄烏戰爭,EVENT
308,美國,GPE
308,最多億美元,MONEY
308,大陸,GPE
308,美國,GPE
308,張錫,PERSON
308,三,CARDINAL
308,第二,ORDINAL
308,台灣,GPE
308,去年,DATE
308,全年,DATE
308,新台幣兆元,MONEY
308,二,CARDINAL
308,今年,DATE
308,今年,DATE
308,兆元,MONEY
308,三,CARDINAL
308,年月底,DATE
308,過去十年,DATE
308,張錫,PERSON
308,第二季,DATE
308,張鍚,PERSON
308,費半那斯達克,PERSON
308,台積電,ORG
308,第二季,DATE
308,下半年,DATE
308,張錫,PERSON
309,下半年,DATE
309,日,GPE
309,自月日,DATE
309,大摩,ORG
309,亞洲,LOC
309,下半年,DATE
309,今年,DATE
309,中國,GPE
309,長三角,LOC
309,鄭州,GPE
309,大摩,ORG
309,京東方,ORG
309,欣興,ORG
309,全年,DATE
309,未來個月,DATE
310,華新,ORG
310,印尼緯達貝青山工業園區,LOC
310,今年,DATE
310,第季,DATE
310,億元,MONEY
310,純益億元,MONEY
310,這幾天,DATE
310,凱基台北,ORG
310,昨日,DATE
310,萬,CARDINAL
310,華新,ORG
310,自月日,DATE
310,月日,DATE
310,昨日,DATE
310,華新,ORG
310,昨日,DATE
310,凱基台,ORG
310,萬,CARDINAL
310,華新,ORG
310,今年,DATE
310,第季,DATE
310,億元,MONEY
310,純益億元,MONEY
310,去年,DATE
310,印尼,GPE
310,年下半,DATE
310,華新,ORG
310,青山集團,ORG
310,印尼,GPE
310,旭日公司,ORG
310,印尼緯達貝青山工業園區,LOC
310,旭日公司,ORG
310,萬噸,QUANTITY
310,華新,ORG
310,旭日公司,ORG
310,四,CARDINAL
310,小時,TIME
310,萬噸,QUANTITY
310,嘎空神股,PERSON
310,去年,DATE
310,嘎邊拉,GPE
311,萬,CARDINAL
311,億美元,MONEY
311,到年月,DATE
311,萬,CARDINAL
311,萬,CARDINAL
311,年下半年,DATE
311,近萬,CARDINAL
311,萬,CARDINAL
311,萬,CARDINAL
311,歐洲,LOC
311,歐洲,LOC
311,未來幾年,DATE
311,中國,GPE
311,歐洲,LOC
311,北美,LOC
311,美國,GPE
311,今明兩年,DATE
311,日本,GPE
311,日本,GPE
311,日產,ORG
311,本田,ORG
311,豐田子公司,ORG
311,倫敦,GPE
311,到年,DATE
311,億美元,MONEY
311,美國,GPE
311,億美元,MONEY
311,美國,GPE
311,六,CARDINAL
311,到年,DATE
311,美國,GPE
311,美國,GPE
311,中國,GPE
311,歐洲,LOC
311,特斯拉,ORG
311,美國,GPE
311,加州亞利桑那州,GPE
311,德州,GPE
311,中國,GPE
311,上海,GPE
311,歐洲,LOC
311,德國,GPE
311,今年,DATE
311,中國歐洲,LOC
311,美洲,LOC
311,特斯拉,ORG
311,豐田福特福斯通用,ORG
311,賓士,ORG
311,近幾年,DATE
312,華航,ORG
312,新光金,ORG
312,友達,ORG
312,長榮航,PERSON
312,華新,ORG
312,元大金,ORG
312,群創,ORG
312,開發金,ORG
312,聯電,ORG
312,臺企銀,ORG
312,彩晶,ORG
312,大成鋼,ORG
312,兆豐金,ORG
312,仁寶,ORG
312,旺宏,ORG
312,華邦,ORG
312,慧洋,ORG
312,國泰智能,ORG
312,宏碁,ORG
312,金寶,ORG
312,和鑫,ORG
312,遠傳,ORG
312,光寶科,ORG
312,國泰費城半導體,ORG
312,中鋼,ORG
312,富邦,ORG
312,越南,GPE
312,永豐金,ORG
312,台積電,ORG
312,寶齡富錦,ORG
312,陽明,PERSON
312,台中銀,ORG
312,新美齊,ORG
312,鴻海,ORG
312,台灣,GPE
312,愛之味,ORG
312,國泰台灣,GPE
312,中興電,ORG
312,欣興,ORG
312,國泰金,ORG
312,元晶,ORG
312,長榮,PERSON
312,遠東,GPE
312,彰源,ORG
312,亞太,ORG
312,文曄,PERSON
312,晶豪科,ORG
312,新光鋼,ORG
312,中華電,ORG
312,和碩,ORG
312,雃博,ORG
312,燁輝,ORG
312,廣達,ORG
312,榮運,ORG
312,景碩,ORG
312,台塑,ORG
312,金像電,ORG
312,春源,ORG
312,華通,ORG
312,永光,ORG
312,強茂,ORG
312,力麗,ORG
312,富邦,ORG
312,萬海,ORG
312,富邦,ORG
312,台玻,ORG
312,國碩,ORG
312,布蘭特,GPE
312,興富,ORG
312,台航,PERSON
312,南紡,ORG
312,元大,ORG
312,台灣,GPE
312,晶技,ORG
312,台勝科,ORG
312,潤泰新,ORG
312,智原,ORG
312,統實,PERSON
312,達方,ORG
312,華南金,ORG
312,中信金,ORG
312,大亞,LOC
312,三商壽,PERSON
312,技嘉,ORG
312,華榮,ORG
312,四維航,ORG
312,台聚,ORG
313,華航,ORG
313,元大金,ORG
313,聯電,ORG
313,友達,ORG
313,國泰金,ORG
313,華邦,ORG
313,南港,GPE
313,慧洋,ORG
313,金寶,ORG
313,開發金,ORG
313,陽明,ORG
313,第金,GPE
313,國泰,ORG
313,南亞,LOC
313,上海商銀,ORG
313,宏碁,ORG
313,台榮,ORG
313,雃博,ORG
313,南紡,ORG
313,台化,ORG
313,華新,ORG
313,台泥,ORG
313,旺宏,ORG
313,鴻海,ORG
313,台塑,ORG
313,興富,ORG
313,臺企銀,ORG
313,台新金,ORG
313,仁寶,ORG
313,臻鼎,PERSON
313,新盛力,ORG
313,富邦金,ORG
313,台積電,ORG
313,中化,ORG
313,遠傳,LAW
313,台灣,GPE
313,中電,ORG
313,益航,ORG
313,國碩,ORG
313,鈺創,PERSON
313,和鑫,ORG
313,精剛,ORG
313,晶豪科,ORG
313,志信,ORG
313,南亞科,ORG
313,技嘉,ORG
313,東鹼,ORG
313,中華,GPE
313,國泰,ORG
313,台灣,GPE
313,欣興,ORG
313,台積電,ORG
313,聯電,ORG
313,元大金,ORG
313,華航,ORG
313,陽明,ORG
313,國泰金,ORG
313,南亞,LOC
313,台塑,ORG
313,雃博,ORG
313,瑞基,PERSON
313,台榮,ORG
313,台積電福音,ORG
314,華航,ORG
314,新光金,ORG
314,華新,ORG
314,開發金,ORG
314,群創,ORG
314,台新金,ORG
314,長榮,PERSON
314,華南金,ORG
314,長榮航,PERSON
314,臺企銀,ORG
314,裕民,ORG
314,元大金,ORG
314,金像電,ORG
314,大成鋼,ORG
314,聯電,ORG
314,宏碁,ORG
314,陽明,PERSON
314,華邦,ORG
314,金寶,ORG
314,中石化,ORG
314,慧洋,ORG
314,仁寶,ORG
314,漢翔,ORG
314,富邦,ORG
314,越南,GPE
314,萬海,ORG
314,富邦金,ORG
314,奇鋐,ORG
314,第金,ORDINAL
314,華通,ORG
314,光寶科,ORG
314,四維航,ORG
314,永豐金,ORG
314,兆豐金,ORG
314,中鋼,ORG
314,文曄,PERSON
314,元大滬,PERSON
314,國泰智能,ORG
314,欣興,ORG
314,國泰台灣,ORG
314,中信電池,ORG
314,春源,ORG
314,興富,ORG
314,台中銀,ORG
314,中國,GPE
314,榮運,ORG
314,中信,ORG
314,中國,GPE
314,南紡,ORG
314,旺宏,ORG
314,宏達電,ORG
314,王道銀行,ORG
314,遠傳,ORG
314,國泰金,ORG
314,彩晶,ORG
314,和碩,ORG
314,詮欣,ORG
314,三商壽,PERSON
314,鴻海,ORG
314,南亞科,ORG
314,日月光投控,ORG
314,台積電,ORG
314,東元,ORG
314,台聚,ORG
314,玉山金,ORG
314,東森,ORG
314,和鑫,ORG
314,聯強,ORG
314,聯邦銀,ORG
314,愛之味,FAC
314,中信,ORG
314,雃博,ORG
314,昇陽半導體,ORG
314,布蘭特,PERSON
314,景碩,ORG
314,順德,GPE
314,大同,GPE
314,遠東,GPE
314,亞泥,ORG
314,南茂,ORG
314,大亞,LOC
314,皇翔,ORG
314,東陽,PERSON
314,台化,ORG
314,台航,ORG
314,虹堡富邦元,PRODUCT
314,華新科彰源,ORG
314,金金,PERSON
315,友達,ORG
315,台灣顯示器產業聯合總會,ORG
315,友達,PERSON
315,柯富仁,PERSON
315,昨日,DATE
315,俄烏戰爭,EVENT
315,柯富仁,PERSON
315,昨日,DATE
315,友達,ORG
315,月日,DATE
315,柯富仁,PERSON
315,大陸,GPE
315,柯富仁,PERSON
315,大陸,GPE
315,第季,ORDINAL
315,台灣,GPE
315,大陸,GPE
315,台灣,GPE
315,柯富仁,PERSON
315,友達,ORG
315,群創,ORG
315,卡拉,GPE
315,柯富仁,PERSON
315,下周三日,DATE
315,柯富仁,PERSON
315,友達,ORG
315,后里,GPE
315,友達,ORG
315,友達,ORG
316,馬斯克,PERSON
316,億美元,MONEY
316,中央社,ORG
316,電動車大廠,ORG
316,特斯拉,ORG
316,馬斯克,PERSON
316,億美元新台幣,MONEY
316,兆億元,MONEY
316,美聯社,ORG
316,馬斯克,PERSON
316,上週,DATE
316,約億美元,MONEY
316,馬斯克,PERSON
316,今天,DATE
316,美國,GPE
316,馬斯克,ORG
316,馬斯克,PERSON
316,今天,DATE
316,馬斯克,PERSON
316,上週,DATE
316,馬斯克,PERSON
316,馬斯克,PERSON
316,摩根士丹利,ORG
316,巴克萊銀行,ORG
316,美國銀行法國興業銀行,ORG
316,穗銀行,ORG
316,法國巴黎銀行,ORG
316,三菱日聯,ORG
316,摩根士丹利,ORG
316,先鋒集團,ORG
316,馬斯克,PERSON
316,馬斯克,PERSON
316,億美元,MONEY
316,摩根士丹利,ORG
316,多達億美元,MONEY
316,特斯拉,ORG
316,億美元,MONEY
316,富比世雜誌,ORG
316,馬斯克,PERSON
316,近億美元,MONEY
316,特斯拉,ORG
316,楊昭彥,PERSON
316,馬神馬投顧,ORG
316,特斯拉,ORG
316,馬斯克,PERSON
316,近日,DATE
316,馬神,PERSON
317,美國,GPE
317,五年前,DATE
317,年底,DATE
317,澳洲,GPE
317,十多年,DATE
317,過去年,DATE
317,美國,GPE
317,幾年,DATE
317,六個月,DATE
317,兩年,DATE
317,中國,GPE
317,澳洲,GPE
317,澳洲,GPE
317,中國,GPE
317,中國,GPE
317,美國,GPE
317,拜登,PERSON
317,年月日,DATE
317,拜登,PERSON
317,美國防部,ORG
317,億美元,MONEY
317,白宮,ORG
317,寧德,GPE
318,特斯拉,ORG
318,幾年來,DATE
318,次貸泡沫,EVENT
318,麥可貝瑞,PERSON
318,特斯拉,ORG
318,麥可貝瑞日,PERSON
318,特斯拉,ORG
318,特斯拉,ORG
318,麥可貝瑞,PERSON
318,泰斯拉樂團,ORG
318,麥可貝瑞,PERSON
318,特斯拉,ORG
318,去年月,DATE
318,特斯拉,ORG
318,數億美元,MONEY
318,特斯拉,ORG
318,今年,DATE
318,上海,GPE
318,美國電動車大廠特斯拉上海廠,ORG
318,萬,CARDINAL
318,日,GPE
318,近年,DATE
318,迪士尼蘋果亞馬遜,ORG
318,福特,ORG
318,數十億美元,MONEY
318,麥可貝瑞,PERSON
318,特斯,PERSON
319,特斯拉,ORG
319,馬斯克,PERSON
319,年第季,DATE
319,朝日,ORG
319,特斯拉,ORG
319,特斯拉,ORG
319,特斯拉,ORG
319,馬斯克,PERSON
319,週三,DATE
319,特斯拉,ORG
319,馬斯克,PERSON
319,年月,DATE
319,智慧日,PERSON
319,明年,DATE
319,約公分,QUANTITY
319,約公斤,QUANTITY
319,馬斯克,PERSON
319,今年,DATE
319,馬斯克,PERSON
319,特斯拉,ORG
319,馬斯克,PERSON
319,特斯拉,ORG
319,特斯拉,ORG
319,華爾街,ORG
319,馬斯克,PERSON
319,諾特斯拉,PERSON
319,年之前,DATE
319,馬斯克,PERSON
319,特斯拉,ORG
319,馬斯克,PERSON
319,多年,DATE
319,特斯拉,ORG
319,未來到年,DATE
319,特斯拉,ORG
319,週四,DATE
320,華航,ORG
320,新光金,ORG
320,群創,ORG
320,臺企銀,ORG
320,友達,ORG
320,台積電,ORG
320,長榮,PERSON
320,元大金,ORG
320,長榮航,ORG
320,中鋼,ORG
320,陽明,ORG
320,華新,ORG
320,國泰台灣,GPE
320,金寶,ORG
320,大成鋼,ORG
320,開發金,ORG
320,元大,ORG
320,台灣,GPE
320,宏碁,ORG
320,漢翔,ORG
320,金像電,ORG
320,仁寶,ORG
320,聯電,ORG
320,兆豐金,ORG
320,欣興,ORG
320,鴻海,ORG
320,中信,ORG
320,彰銀,ORG
320,國泰智能,ORG
320,華邦,ORG
320,榮運,ORG
320,景碩,ORG
320,彩晶,ORG
320,新唐,PERSON
320,三商壽,PERSON
320,中石化,ORG
320,榮成,GPE
320,玉山金,ORG
320,亞力,ORG
320,光寶科,ORG
320,皇翔,ORG
320,中信電池,ORG
320,東元,ORG
320,王道銀行,ORG
320,慧洋,ORG
320,國喬,ORG
320,鈺齊,PERSON
320,華南金,ORG
320,富邦,ORG
320,台達電,ORG
320,遠東銀,ORG
320,富邦台灣半導體,ORG
320,東鹼,ORG
320,奇鋐,ORG
320,虹堡,GPE
320,富邦元,PRODUCT
320,富邦,ORG
320,富邦,ORG
320,中信金,ORG
320,元大,ORG
320,國泰金,ORG
320,中華電,ORG
320,布蘭特,GPE
320,和桐,ORG
320,富采,PERSON
320,益航,ORG
320,緯創,ORG
320,台灣,GPE
320,聯發科,ORG
320,富邦金,ORG
320,南亞科,ORG
320,裕民,ORG
320,和碩,ORG
320,大亞,ORG
320,聯華,ORG
320,鈺德,PERSON
320,南亞,LOC
320,正隆,ORG
320,智易,ORG
320,泰鼎,ORG
320,瑞儀,ORG
320,台塑,ORG
320,春源永光,ORG
320,台亞強茂,ORG
320,興富,ORG
320,永豐金,ORG
320,南茂,ORG
320,金金,PERSON
320,金金,PERSON
321,長榮元,PERSON
321,個月,DATE
321,萬海,ORG
321,美股,NORP
321,非洲,GPE
321,特斯拉,ORG
321,那幾天,DATE
321,幾百,CARDINAL
321,台股,NORP
322,美股,NORP
322,美股,NORP
322,微軟,ORG
322,蘋果,ORG
322,月底,DATE
322,中國,GPE
322,巴菲特,PERSON
322,武德,PERSON
322,巴菲特,PERSON
322,這週,DATE
322,台灣,GPE
322,巴菲特,PERSON
322,三,CARDINAL
322,月底,DATE
322,百,CARDINAL
322,發哥,PERSON
322,高通,ORG
322,本週,DATE
322,三月,DATE
322,禮拜五,DATE
323,今年,DATE
323,俄,GPE
323,烏,GPE
323,聯準會,ORG
323,王嘉豪,PERSON
323,未來三五年,DATE
323,張勝原,PERSON
323,高盛,ORG
323,林子欽,PERSON
323,美股,NORP
323,半年,DATE
323,今年,DATE
323,中國,GPE
323,美國,NORP
323,週末,DATE
324,長榮航,PERSON
324,鴻海,ORG
324,宏達電,ORG
324,聯電,ORG
324,元大,ORG
324,台灣,GPE
324,智原,ORG
324,台積電,ORG
324,台亞,ORG
324,開發金,ORG
324,欣興,ORG
324,元大金,ORG
324,金寶,ORG
324,新光金,ORG
324,華通,ORG
324,中鋼,ORG
324,高林,PERSON
324,陽明,PERSON
324,華航,ORG
324,台肥,ORG
324,臺企銀,ORG
324,世紀鋼,ORG
324,國泰台灣,GPE
324,東鹼,ORG
324,永豐金,ORG
324,揚智,ORG
324,友達,ORG
324,文曄,PERSON
324,日月光投控,ORG
324,仁寶,ORG
324,緯創,ORG
324,奇鋐,ORG
324,國泰,ORG
324,味全,ORG
324,宏碁,ORG
324,富邦,ORG
324,台新金,ORG
324,台勝科,ORG
324,大成鋼,ORG
324,怡利電,PERSON
324,寶成,ORG
324,新唐,ORG
324,華新,ORG
324,嘉里大榮,PERSON
324,中信,ORG
324,新光鋼,ORG
324,富邦金,ORG
324,達邁南亞,PERSON
324,華晶科榮運,ORG
324,統台塑,ORG
324,鈺齊合庫金,PERSON
324,佳能富邦,ORG
324,興富,ORG
324,華邦,ORG
324,愛普華南金,PERSON
324,遠東,LOC
324,鉅祥光寶科,PERSON
324,美,GPE
324,玉山金,ORG
324,遠傳,ORG
324,技嘉英業,ORG
324,佳龍,ORG
324,上曜台化,ORG
324,南帝富邦,ORG
324,越南,GPE
324,威盛台玻,ORG
324,所羅門台達電,ORG
324,聯成金像電,ORG
324,中化,ORG
324,萬海,ORG
324,揚明光,PERSON
325,貝佐斯,PERSON
325,馬斯克,PERSON
325,特斯拉,ORG
325,中國,GPE
325,周日,DATE
325,特斯拉,ORG
325,馬斯克,PERSON
325,億美元,MONEY
325,亞馬遜,ORG
325,貝佐斯,PERSON
325,特斯拉,ORG
325,馬斯克,PERSON
325,馬斯克周,PERSON
325,貝佐斯,PERSON
325,紐約時報,ORG
325,馬斯克,PERSON
325,中國,GPE
325,華盛頓郵報,ORG
325,貝佐斯周,PERSON
325,中國,GPE
325,特斯拉,ORG
325,中國,LOC
325,馬斯克,PERSON
325,中國,GPE
325,特斯拉,ORG
325,去年,DATE
325,特斯拉,ORG
325,上海,GPE
325,特斯拉,ORG
325,中國,GPE
325,去年,DATE
325,貝佐斯,ORG
325,亞馬遜,ORG
325,中國,GPE
325,阿里巴巴,ORG
325,京東,ORG
325,貝佐斯,PERSON
325,貝佐斯,PERSON
325,馬投顧,ORG
325,兩,CARDINAL
325,馬,PERSON
326,特斯拉,ORG
326,數天,DATE
326,億美元,MONEY
326,特斯拉,ORG
326,周前,DATE
326,特斯拉,ORG
326,今年,DATE
326,特斯拉,ORG
326,特斯拉,ORG
326,特斯拉,ORG
326,特斯拉,ORG
326,上週三,DATE
326,特斯拉,ORG
326,四,CARDINAL
326,特斯拉,ORG
326,億美元,MONEY
326,特斯拉,ORG
326,三,CARDINAL
326,特斯拉,ORG
326,今年,DATE
326,億美元,MONEY
326,去年,DATE
326,月初,DATE
326,特斯拉,ORG
326,第季,ORDINAL
326,美國銀行,ORG
326,特斯拉,ORG
327,國巨集團凱美,ORG
327,欣電,ORG
327,呂紹萍,PERSON
327,國巨集團,ORG
327,欣電,ORG
327,呂紹萍,PERSON
327,寰泰,ORG
327,呂紹萍,PERSON
327,凱美,GPE
327,呂紹萍,PERSON
327,凱美,ORG
327,月日,DATE
327,董事席,ORG
327,凱美,ORG
327,日,GPE
327,翁啟勝,PERSON
327,日,GPE
327,翁啟勝,PERSON
327,同欣電,ORG
327,呂紹萍,PERSON
327,寰泰,PERSON
327,凱美,ORG
327,國巨,ORG
327,陳泰銘,PERSON
327,寰泰有限公司,ORG
327,凱美,GPE
327,呂紹萍,PERSON
327,凱美,ORG
327,張維祖,PERSON
327,凱美,ORG
327,劉文亮,PERSON
327,張維祖,PERSON
327,劉文亮,PERSON
327,國巨集團,ORG
327,智寶旺詮,ORG
327,寰泰有限公司,ORG
327,陳少威,PERSON
327,陳泰銘,PERSON
327,寰泰有限公司,ORG
327,國巨股票,ORG
327,國巨公司,ORG
327,國巨,ORG
327,國益電子元件銷售股份有限公司,ORG
327,王寶源,PERSON
327,凱美,GPE
327,訊聯生技,ORG
327,蔡政憲,PERSON
327,前台新投信,ORG
327,吳火生,PERSON
327,凱美,ORG
327,林郁昌,PERSON
327,凱美,ORG
327,同欣電布局,ORG
327,第三,ORDINAL
327,國巨,ORG
327,泰銘哥,PERSON
328,聯華電子,ORG
328,聯華電子/新聞中心,ORG
328,日本,GPE
328,刈谷市,GPE
328,桑名市,GPE
328,聯華電子日本子公司,ORG
328,今日,DATE
328,兩,CARDINAL
328,日本,GPE
328,年上半年,DATE
328,日本,GPE
328,馬浩二,PERSON
328,日本,GPE
328,河野通,PERSON
328,日本,GPE
328,政府,ORG
328,聯電,ORG
328,王石,PERSON
328,聯電,ORG
328,聯華電子,ORG
328,昨天,DATE
328,今天,DATE
329,台積電,ORG
329,特斯拉,ORG
329,昨天,DATE
329,美股,NORP
329,特斯拉,ORG
329,特斯拉,ORG
330,友達,ORG
330,新光金,ORG
330,臺企銀,ORG
330,台積電,ORG
330,華航,ORG
330,國泰智能,ORG
330,華新,ORG
330,元大,ORG
330,台灣,GPE
330,長榮航,ORG
330,開發金,ORG
330,長榮,PERSON
330,仁寶,ORG
330,欣興,ORG
330,元大金,ORG
330,元大滬,ORG
330,中鋼,ORG
330,富邦,ORG
330,國泰金,ORG
330,亞太電,ORG
330,日月光投控,ORG
330,台勝科,ORG
330,富邦金,ORG
330,新唐,ORG
330,群創,ORG
330,彩晶,ORG
330,金寶,ORG
330,中鴻,ORG
330,力成,ORG
330,永豐金,ORG
330,漢翔,ORG
330,宏碁,ORG
330,聯電,ORG
330,華邦,ORG
330,緯創,ORG
330,旺宏,ORG
330,所羅門,GPE
330,國泰台灣,GPE
330,萬海,ORG
330,永光,ORG
330,台新金,ORG
330,揚智,ORG
330,潤泰新,ORG
330,富邦,ORG
330,國泰費城半導體,ORG
330,強茂,PERSON
330,富邦,ORG
330,台肥,ORG
330,台塑,ORG
330,宏達電,ORG
330,國泰臺灣,GPE
330,華南金,ORG
330,燁輝,ORG
330,第金,ORDINAL
330,奇鋐,ORG
330,南亞,LOC
330,台亞,ORG
330,東鹼,ORG
330,富采,PERSON
330,鴻海,ORG
330,慧洋,ORG
330,元大台灣,ORG
330,寶成,ORG
330,康舒,ORG
330,中石化,ORG
330,飛宏,ORG
330,聯發科,ORG
330,南電,ORG
330,台郡,ORG
330,和鑫,ORG
330,金像電,ORG
330,建漢,ORG
330,富時,ORG
330,允強,ORG
330,台聚,ORG
330,康普,PERSON
330,遠東,GPE
330,高林,ORG
330,裕民,PERSON
330,富邦台灣半導體,ORG
330,國喬,ORG
330,嘉晶,ORG
330,國票金,ORG
330,偉詮電,PERSON
330,兆豐金,ORG
330,華孚,ORG
330,台玻,ORG
330,晶豪科,ORG
330,台化,ORG
330,中信,ORG
330,景碩,ORG
330,大成鋼,ORG
330,今天,DATE
330,台企銀永豐金,ORG
331,年月日,DATE
331,臺灣證券交易所證券櫃檯買賣中心公司,ORG
331,年月日,DATE
331,前日,DATE
331,今日,DATE
331,金額仟元,MONEY
331,元大,ORG
331,台灣,GPE
331,華航,ORG
331,友達,ORG
331,台積電,ORG
331,聯電,ORG
331,欣興,ORG
331,景碩,ORG
331,華新,ORG
331,新光金,ORG
331,瑞基,PERSON
331,優盛,ORG
332,日週四下午,TIME
332,時報,ORG
332,任珮云,PERSON
332,台北,GPE
332,技嘉微星華擎,ORG
332,今早,TIME
332,品牌廠微星,ORG
332,今年,DATE
332,華擎,ORG
332,技嘉,ORG
332,去年,DATE
332,最多億元,MONEY
332,威力暘電子,ORG
332,第二季,DATE
332,今年,DATE
332,微星,ORG
332,今年月,DATE
332,宏佳騰,PERSON
332,華擎,ORG
332,去年,DATE
332,今天,DATE
332,華碩技嘉,ORG
332,微星,ORG
332,板卡廠,ORG
332,板卡廠,ORG
332,台灣人,NORP
332,台灣人,NORP
333,聯電,ORG
333,新光金,ORG
333,友達,ORG
333,金寶,ORG
333,群創,ORG
333,華航,ORG
333,中華電,ORG
333,欣興,ORG
333,元大滬,PERSON
333,長榮航,PERSON
333,仁寶,ORG
333,旺宏,ORG
333,台聚,ORG
333,長榮,ORG
333,亞聚,ORG
333,台積電,ORG
333,國喬,ORG
333,永豐金,ORG
333,台肥,ORG
333,元大,ORG
333,台灣,GPE
333,遠傳,ORG
333,中鋼,ORG
333,宏碁,ORG
333,元大金,ORG
333,南亞科,ORG
333,富邦,ORG
333,富邦金,ORG
333,台泥,ORG
333,東鹼,ORG
333,國泰智能,ORG
333,裕民,ORG
333,漢翔,ORG
333,中國,GPE
333,燿華,ORG
333,日月光投控,ORG
333,布蘭特,GPE
333,國泰金,ORG
333,富邦越南,GPE
333,台新金,ORG
333,臺企銀,ORG
333,和碩,ORG
333,中信,ORG
333,彰源,ORG
333,潤泰新,ORG
333,彩晶,ORG
333,中鴻,ORG
333,華通,ORG
333,京元電子,ORG
333,緯創,ORG
333,第金,ORDINAL
333,和鑫,ORG
333,華南金,ORG
333,聯詠,ORG
333,萬海,ORG
333,台灣,GPE
333,陽明,ORG
333,啟碁,ORG
333,彰銀,ORG
333,富邦台灣半導體,ORG
333,國泰,ORG
333,中環,GPE
333,遠東銀,ORG
333,中橡,ORG
333,兆豐金,ORG
333,富邦,ORG
333,寶成,ORG
333,亞太,LOC
333,新唐,PERSON
333,強茂,PERSON
333,英業達,ORG
333,元大台灣,ORG
333,正虹堡,ORG
333,中工台塑,ORG
333,榮成興富,ORG
333,中信,ORG
333,聯發科,ORG
333,鴻海,ORG
333,精成,ORG
333,科仲琦,PERSON
333,元晶興農,ORG
334,元大滬,ORG
334,聯電,ORG
334,華新,ORG
334,富邦,ORG
334,台泥,ORG
334,中鋼,ORG
334,友達,ORG
334,華南,LOC
334,南亞,LOC
334,京元電子,ORG
334,元大,ORG
334,國泰,ORG
334,台灣,GPE
334,日月光投控,ORG
334,大成鋼,ORG
334,台灣,GPE
334,元大金,ORG
334,台肥,ORG
334,潤隆,PERSON
334,台聚,ORG
334,中信,ORG
334,永豐金,PERSON
334,元大,ORG
334,台灣,GPE
334,台積電,ORG
334,惠光,PERSON
334,台新金,ORG
334,瑞軒,ORG
334,京城,GPE
334,三商壽,PERSON
334,富邦,ORG
334,南亞科,ORG
334,中美晶,ORG
334,台化,ORG
334,開發金,ORG
334,華邦,ORG
334,大同,GPE
334,台星科,ORG
334,宏碁,ORG
334,緯創,ORG
334,台塑,ORG
334,中工,ORG
334,興農,ORG
334,泰金寶,ORG
334,技嘉,ORG
334,鴻海,ORG
334,富邦,ORG
334,富邦台,GPE
334,光洋科,ORG
334,泰山,LOC
334,東和,ORG
334,元大,ORG
334,台灣,GPE
334,遠傳,LAW
334,台積電,ORG
334,聯電,ORG
334,華新,ORG
334,台泥,ORG
334,元大滬,ORG
334,南亞,LOC
334,惠光,PERSON
334,台星科,ORG
334,三,CARDINAL
334,金控,ORG
334,金玉山,PERSON
334,金兆豐,PERSON
334,華南,LOC
334,金永豐金,PERSON
334,富邦金,ORG
335,兩,CARDINAL
335,兩,CARDINAL
335,兩,CARDINAL
335,兩,CARDINAL
335,台灣人,NORP
335,兩,CARDINAL
335,兩三年年,DATE
336,長榮航,PERSON
336,聯電,ORG
336,陽明,PERSON
336,群創,ORG
336,長榮,PERSON
336,新光金,ORG
336,友達,ORG
336,開發金,ORG
336,台新金,ORG
336,宏達電,ORG
336,中信金,ORG
336,大成鋼,ORG
336,亞太電,ORG
336,中鋼,ORG
336,華邦電,ORG
336,富邦,ORG
336,華通,ORG
336,金寶,ORG
336,國泰智能,ORG
336,宏碁,ORG
336,玉山金,ORG
336,華航,ORG
336,中華電,ORG
336,彩晶,ORG
